MSSubClass,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Log_SalePrice,Log_LotArea,Log_GrLivArea,Log_LotFrontage
60,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1032,Unf,0,431,1463,GasA,Ex,Y,SBrkr,1122,0,1,0,2,1,3,1,Gd,Typ,2,TA,Attchd,RFn,2,TA,TA,Y,186,32,0,0,0,0,None,None,None,0,4,2010,WD,Normal,12.691583538230217,9.413852481341165,7.872073979866873,4.59511985013459
20,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,738,Unf,0,172,910,GasA,Gd,Y,SBrkr,0,0,1,0,2,0,3,1,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,0,244,0,0,0,0,None,None,None,0,5,2007,WD,Normal,12.100161978566867,9.245514446983837,7.274479558773871,4.74493212836325
60,RL,Pave,None,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,868,868,GasA,Ex,Y,SBrkr,1134,0,0,0,2,1,3,1,Gd,Typ,1,Gd,BuiltIn,RFn,2,TA,TA,Y,0,100,0,0,0,0,None,None,None,0,9,2006,New,Partial,12.52352951631214,10.05440443785299,7.611842399580417,5.1298987149230735
60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,924,924,GasA,Ex,Y,SBrkr,742,0,0,0,2,1,3,1,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,100,48,0,0,0,0,None,None,None,0,11,2007,WD,Abnorml,12.10625783509458,8.99516499031115,7.43307534889858,4.189654742026425
20,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039,Unf,0,797,1836,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,3,1,Gd,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,125,185,0,0,0,0,None,None,None,0,3,2009,WD,Normal,12.54254845357358,9.338117741918008,7.515889085215125,4.68213122712422
60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,219,Unf,0,554,773,GasA,Gd,Y,SBrkr,885,0,1,0,2,1,3,1,TA,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,224,84,0,0,0,0,None,None,None,0,6,2008,WD,Normal,12.144202560946876,8.987321812850125,7.413970290190444,4.189654742026425
60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,TA,TA,CBlock,TA,TA,No,ALQ,403,Unf,0,400,803,GasA,TA,Y,SBrkr,866,0,0,0,2,1,4,1,TA,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,69,0,0,0,0,None,None,None,0,9,2008,WD,Normal,12.230770136157428,9.257319373170178,7.583247524303362,4.394449154672439
20,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,708,Unf,0,108,816,GasA,TA,Y,FuseA,0,0,1,0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2006,WD,Normal,11.774527900858468,8.867990898182093,6.705639094860003,4.30406509320417
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,643,Unf,0,365,1008,GasA,Gd,Y,SBrkr,0,0,1,0,1,0,2,1,Gd,Typ,0,None,Attchd,Unf,1,TA,TA,Y,0,18,0,0,0,0,None,None,None,0,5,2007,WD,Normal,11.80932691294063,9.096499555552423,6.9167150203536085,4.204692619390966
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,415,Unf,0,418,833,GasA,Ex,Y,SBrkr,0,0,0,0,1,0,2,1,Gd,Typ,0,None,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,8,2006,WD,Normal,11.669937760751914,8.594339400592892,6.726233402358747,4.51085950651685
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,328.0,Gd,TA,PConc,Ex,TA,No,GLQ,1004,Unf,0,730,1734,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,3,1,Ex,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,11,2007,New,Partial,12.669809806411457,9.399803036921504,7.45876269238096,4.543294782270004
80,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,353,Unf,0,55,408,GasA,Ex,Y,SBrkr,640,0,1,0,2,1,3,1,Gd,Typ,1,TA,BuiltIn,Fin,2,TA,TA,Y,120,0,0,0,0,0,None,None,None,0,3,2009,WD,Normal,12.123239799036943,8.955577146281511,7.258412150595307,4.189654742026425
20,RL,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,702,Unf,0,192,894,GasA,Ex,Y,SBrkr,0,0,1,0,1,0,3,1,Gd,Typ,0,None,Attchd,RFn,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2008,WD,Normal,11.775297421715827,9.186559843310778,6.796823718274855,4.060443010546419
80,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,533,533,GasA,TA,Y,SBrkr,580,0,0,1,1,0,3,1,TA,Min2,0,None,BuiltIn,RFn,1,TA,TA,Y,280,34,0,0,0,0,None,None,None,0,12,2008,WD,Normal,11.849404844423074,9.53430615650521,7.379008127628304,4.454347296253507
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,369,Unf,0,671,1040,GasA,TA,Y,FuseA,0,0,0,0,1,0,3,1,TA,Typ,0,None,Attchd,RFn,1,TA,TA,Y,140,0,252,0,0,0,None,GdWo,None,0,7,2006,WD,Normal,11.803361242493628,8.93075873555827,6.947937068614969,4.2626798770413155
30,RM,Pave,None,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1012,1012,GasA,TA,Y,FuseA,0,0,0,0,1,0,2,1,TA,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,0,22,112,0,0,0,None,MnPrv,None,0,5,2007,WD,Normal,11.681832447342321,9.019664010799474,6.920671504248683,4.0943445622221
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1528,1552,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,Typ,0,None,Attchd,RFn,3,TA,TA,Y,144,20,0,0,0,0,None,None,None,0,7,2006,New,Partial,12.268582547911404,9.218804450388312,7.347943823148687,4.442651256490317
20,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,672,672,GasA,Ex,Y,FuseA,0,0,0,0,1,0,3,1,TA,Typ,0,None,Basment,Unf,1,TA,TA,Y,64,0,0,0,160,0,None,MnPrv,None,0,10,2009,COD,Abnorml,11.626263078808801,9.096835671179361,6.8679744089702925,4.182021005961031
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Ex,CBlock,TA,TA,No,Unf,0,Unf,0,698,698,GasA,Ex,Y,SBrkr,0,0,0,1,1,0,2,1,TA,Typ,0,None,None,None,0,None,None,Y,0,200,0,0,0,0,None,None,None,0,6,2009,WD,Normal,11.678448377988165,9.149103062504993,6.54965074223381,3.9318256327243257
80,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Gd,Y,SBrkr,670,0,0,0,2,1,3,1,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,100,25,0,0,0,0,None,None,None,0,7,2007,WD,Normal,12.007017865994577,9.118882761487347,7.301822342137932,4.189654742026425
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1005,1005,GasA,TA,Y,SBrkr,0,0,0,0,1,0,2,1,Fa,Typ,1,TA,Detchd,Unf,2,Fa,Fa,Y,0,0,0,0,0,0,None,None,None,0,11,2009,WD,Normal,11.652696102959753,9.252920819511301,6.913737350659685,4.110873864173311
120,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1373,1373,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,2,1,Gd,Typ,1,TA,Attchd,Fin,3,TA,TA,Y,143,20,0,0,0,0,None,None,None,0,6,2009,WD,Normal,12.066816325306588,8.212025804623437,7.349873704738337,3.9889840465642745
20,RL,Pave,None,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300,Unf,0,230,1530,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,3,1,Gd,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,144,36,0,0,0,0,None,None,None,0,11,2007,WD,Family,12.464587201678082,9.586925780533697,7.333676395657684,5.209486152841421
60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,847,847,GasA,Ex,Y,SBrkr,1112,0,0,0,2,1,4,1,Gd,Typ,1,Gd,BuiltIn,Fin,2,TA,TA,Y,100,48,0,0,0,0,None,None,None,0,7,2007,WD,Normal,12.278397958261774,9.375600540841843,7.580699752224563,4.0943445622221
90,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,936,Unf,0,0,936,GasA,TA,Y,SBrkr,0,0,1,0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,2,TA,TA,Y,49,0,0,0,0,0,None,None,None,0,8,2007,WD,Normal,11.849404844423074,8.881975184248867,6.842683282238422,4.110873864173311
50,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,622,Unf,0,500,1122,GasA,TA,Y,SBrkr,653,0,1,0,2,0,4,1,Gd,Min2,2,TA,Detchd,Unf,2,TA,TA,Y,431,44,0,0,0,0,None,MnPrv,None,0,12,2009,WD,Normal,11.813037464800539,8.962519832949532,7.591861714889934,4.189654742026425
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,212,Unf,0,762,974,GasA,TA,Y,SBrkr,0,0,0,0,1,0,3,1,TA,Typ,0,None,None,None,0,None,None,Y,0,28,0,0,0,0,None,MnPrv,None,0,9,2007,Oth,Abnorml,11.445727410406752,9.279213236262558,6.882437470997847,4.1588830833596715
70,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,1008,1008,GasW,TA,Y,SBrkr,1032,0,0,0,2,0,5,1,Fa,Typ,0,None,Detchd,Unf,1,Fa,TA,N,0,48,0,0,0,0,None,None,None,0,5,2007,WD,Normal,11.674202123168433,9.200391041122515,7.701200180857446,4.51085950651685
60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,584,Unf,0,544,1128,GasA,Ex,Y,SBrkr,878,0,0,0,2,1,3,1,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,155,0,0,0,0,None,None,None,0,6,2009,WD,Normal,12.386312871189734,9.19309247856663,7.611347717403621,4.394449154672439
60,RL,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,916,916,GasA,Gd,Y,SBrkr,684,0,0,0,2,1,3,1,TA,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,100,38,0,0,0,0,None,None,None,0,8,2007,WD,Normal,12.037659911047468,9.07954808172616,7.3783837129967145,4.060443010546419
30,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,960,960,GasA,TA,N,SBrkr,0,0,0,0,1,0,2,1,TA,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,0,128,0,0,0,0,None,None,None,0,5,2007,WD,Normal,11.532737896139919,8.729235349659273,6.894670039433482,4.110873864173311
50,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,280,Unf,0,752,1032,GasA,TA,Y,FuseA,220,0,0,0,1,0,3,1,TA,Typ,0,None,Attchd,Unf,1,TA,TA,Y,0,0,96,0,0,0,None,None,None,0,4,2008,WD,Abnorml,11.686887175419702,9.169622538697624,7.133295954896068,4.394449154672439
50,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,780,780,GasA,Gd,N,SBrkr,240,0,0,0,1,0,2,1,TA,Typ,0,None,None,None,0,None,None,N,0,0,176,0,0,0,None,None,None,0,5,2010,WD,Normal,11.451060699493427,8.755107121633896,6.928537818164665,4.007333185232471
20,RL,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,None,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,1567,Unf,0,0,1567,GasA,TA,Y,SBrkr,0,0,1,0,2,0,2,1,Gd,Typ,2,TA,Attchd,RFn,2,TA,TA,Y,264,32,0,0,0,0,None,None,None,0,5,2009,WD,Normal,12.185875040240456,9.192176401348512,7.357556200910353,4.303699729651193
30,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,TA,No,BLQ,645,Unf,0,270,915,GasA,TA,Y,SBrkr,0,0,0,0,1,0,3,1,TA,Maj1,1,Gd,Detchd,Unf,2,TA,TA,Y,0,0,216,0,126,0,None,None,None,0,5,2007,WD,Normal,11.87757552297847,9.074749717669835,7.0630481633881725,4.59511985013459
20,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,852,Unf,0,100,952,GasA,TA,Y,SBrkr,0,0,1,0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2008,COD,Abnorml,11.842236406331555,8.902591637374087,6.859614903654202,4.110873864173311
60,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,TA,Gd,CBlock,TA,TA,No,ALQ,381,Unf,0,399,780,GasA,Ex,Y,SBrkr,780,0,1,0,2,1,4,1,Gd,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,448,96,0,0,0,0,None,None,None,0,10,2009,WD,Normal,12.193498926601634,9.240384493324559,7.533158807455563,4.394449154672439
60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1150,Unf,0,316,1466,GasA,Ex,Y,SBrkr,1362,0,1,0,3,0,4,1,Gd,Typ,1,TA,BuiltIn,RFn,3,TA,TA,Y,125,144,0,0,0,0,None,None,None,0,4,2007,New,Partial,12.959540872420414,9.20693457884135,7.947678571301568,4.356708826689592
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,288,Unf,0,718,1006,GasA,TA,Y,SBrkr,0,0,0,0,1,0,3,1,TA,Typ,0,None,None,None,0,None,None,Y,0,24,0,0,0,0,None,None,None,0,7,2008,WD,Normal,11.289794413577894,9.105090961257085,6.914730892718563,4.276666119016055
190,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Gd,TA,No,BLQ,348,Unf,0,324,672,Grav,Fa,N,FuseA,252,0,1,0,1,0,2,1,Fa,Typ,0,None,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,7,2010,WD,Normal,11.289794413577894,9.407632639699958,6.829793737512425,4.110873864173311
50,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1042,1042,GasA,Ex,Y,SBrkr,534,0,0,0,1,0,3,1,TA,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,8,2006,WD,Family,11.91170829631447,8.738895704934043,7.3632795869630385,3.970291913552122
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85.0,Gd,TA,CBlock,Gd,TA,No,GLQ,1258,Unf,0,40,1298,GasA,TA,Y,SBrkr,0,0,1,0,2,0,3,1,Gd,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,165,26,0,0,0,0,None,None,None,0,5,2006,WD,Normal,12.100717685412471,9.32375833901174,7.1693500166706,4.212100162283536
70,RL,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,275,Unf,0,429,704,GasA,Ex,Y,SBrkr,704,0,0,0,1,1,3,1,Fa,Typ,1,Gd,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2009,WD,Normal,12.069685751267224,9.392745258631441,7.355641102974253,4.330733340286331
50,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,572,572,GasA,TA,Y,SBrkr,539,0,0,0,1,0,2,1,TA,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,0,0,176,0,0,0,None,None,None,0,8,2008,WD,Normal,11.669082701743504,8.648396877031582,7.013915474810528,4.110873864173311
70,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,624,Unf,0,26,650,GasA,Ex,Y,SBrkr,650,0,0,1,1,0,3,1,TA,Typ,0,None,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2009,WD,Normal,11.870606902224587,9.105090961257085,7.301822342137932,3.9318256327243257
20,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,932,932,GasA,Ex,Y,FuseA,0,0,0,0,1,0,2,1,Gd,Typ,1,Gd,Attchd,Unf,1,TA,TA,Y,0,0,214,0,0,0,None,GdPrv,None,0,11,2007,WD,Normal,11.728044909070785,9.0217190130337,6.838405200847344,4.060443010546419
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,BLQ,176,Unf,0,1290,1466,GasA,TA,Y,SBrkr,0,0,0,0,1,1,3,1,Fa,Typ,2,Gd,Attchd,Fin,2,TA,TA,Y,0,140,0,0,100,0,None,None,None,0,11,2006,WD,Normal,11.917730355182513,9.784478765953926,7.2909747781429814,4.90527477843843
20,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,296,GLQ,547,230,1073,GasA,Ex,Y,SBrkr,0,0,0,0,1,0,2,1,Ex,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,0,0,280,0,0,0,None,None,None,0,7,2006,WD,Abnorml,12.345838935721968,9.55506418479516,7.502186486602924,4.51085950651685
30,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,538,Unf,0,278,816,GasA,Ex,Y,SBrkr,0,0,0,0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,1,TA,TA,Y,0,0,96,0,0,0,None,None,None,0,6,2008,WD,Normal,11.699413330633599,8.681181041521688,6.705639094860003,4.110873864173311
60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,TA,TA,CBlock,TA,TA,Gd,ALQ,454,Unf,0,410,864,GasA,TA,Y,SBrkr,918,0,0,0,1,2,4,1,Gd,Typ,2,Gd,Attchd,Unf,2,TA,TA,Y,60,84,0,0,273,0,None,GdPrv,None,0,5,2008,WD,Normal,12.215037342290755,9.525224101853109,7.507141079727608,4.30406509320417
20,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1157,Unf,0,280,1437,GasA,TA,Y,SBrkr,0,0,1,0,2,0,3,1,Gd,Typ,1,Fa,Attchd,RFn,2,TA,TA,Y,0,21,0,0,180,0,None,None,None,0,7,2007,WD,Normal,12.292254928916668,9.284426915328881,7.271008538280992,4.51085950651685
